d,unixTs,rsi,macd,sma,ema
2025-08-18,1755475200,52.663657,648.009277,118685.111352,115739.507262,100334.784869,117720.771286,115086.4246,102961.968715
2025-08-19,1755561600,47.362788,213.302744,117646.793715,115854.167269,100387.900158,116512.103833,115000.137419,103060.716304
2025-08-20,1755648000,48.402071,-18.729635,116337.45672,116028.386554,100456.23531,115953.40809,114971.791671,103172.32431
2025-08-21,1755734400,39.021899,-354.285491,115457.004008,116096.78591,100530.846917,115051.831642,114868.862676,103263.615633
2025-08-22,1755820800,50.11178,-257.853086,115384.113592,116240.162268,100606.939759,115489.11799,114944.631867,103398.315747
2025-08-23,1755907200,47.821578,-300.65816,115072.40186,116384.143247,100694.101234,115436.949674,114957.800998,103516.545886
2025-08-24,1755993600,39.627238,-471.51225,114488.711895,116489.56992,100773.681896,114956.742874,114901.264586,103616.04416
2025-08-25,1756080000,35.733917,-873.345077,113599.657455,116507.760476,100841.423059,113739.940484,114712.569242,103680.456988
2025-08-26,1756166400,36.557104,-1034.169311,113458.113743,116580.678366,100918.978982,113278.779237,114602.087918,103762.196674
